10205,827,205,10,0,828
10205,827,215,11,1,4564
10205,827,224,12,0,952
10205,827,236,13,0,888
10205,827,246,14,0,872
10205,827,255,15,0,872
10205,827,265,16,0,856
10205,827,275,17,0,772
10205,827,286,18,0,744
10205,827,294,19,0,740
10205,827,305,20,0,732
10205,827,315,21,1,4596
10205,827,325,22,0,972
10205,827,336,23,0,968
10205,827,346,24,0,856
10205,827,355,25,0,748
10205,827,365,26,0,712
10205,827,374,27,0,688
10205,827,386,28,0,680
10205,827,394,29,0,892
10205,827,405,30,0,856
10205,827,415,31,1,4560
10205,827,425,32,0,1060
10205,827,436,33,0,1124
10205,827,446,34,0,1076
10205,827,455,35,0,920
10205,827,465,36,0,776
10205,827,475,37,0,676
10205,827,486,38,0,672
10205,827,496,39,0,692
10205,827,505,40,0,636
10205,827,516,41,1,4536
10205,827,524,42,0,964
10205,827,535,43,0,920
10205,827,544,44,0,852
10205,827,557,45,0,776
10205,827,565,46,0,740
10205,827,575,47,0,836
10205,827,586,48,0,944
10205,827,596,49,0,904
10205,827,607,50,0,852
10205,827,615,51,1,4572
10205,827,625,52,0,1028
10205,827,636,53,0,980
10205,827,646,54,0,908
10205,827,657,55,0,784
10205,827,665,56,0,784
10205,827,675,57,0,816
10205,827,686,58,0,772
10205,827,696,59,0,696
10205,827,705,60,0,664
10205,827,715,61,1,4580
10205,827,725,62,0,1004
10205,827,736,63,0,908
10205,827,746,64,0,848
10205,827,757,65,0,764
10205,827,765,66,0,728
10205,827,775,67,0,752
10205,827,785,68,0,744
10205,827,796,69,0,712
10205,827,807,70,0,644
10205,827,815,71,1,4560
10205,827,825,72,0,1008
10205,827,836,73,0,976
10205,827,846,74,0,856
10205,827,857,75,0,748
10205,827,865,76,0,720
10205,827,877,77,0,808
10205,827,885,78,0,760
10205,827,896,79,0,776
10205,827,907,80,0,732
10205,827,915,81,1,4624
10205,827,927,82,0,1008
10205,827,935,83,0,920
10205,827,946,84,0,844
10205,827,955,85,0,796
10205,827,965,86,0,740
10205,827,977,87,0,720
10205,827,985,88,0,708
10205,827,996,89,0,624
10205,827,1007,90,0,580
10205,827,1015,91,1,4596
10205,827,1027,92,0,1128
10205,827,1036,93,0,1056
10205,827,1046,94,0,864
10205,827,1057,95,0,760
10205,827,1065,96,0,716
10205,827,1077,97,0,684
10205,827,1085,98,0,692
10205,827,1096,99,0,632
10205,827,1107,100,0,596
10205,827,1115,101,1,4576
10205,827,1125,102,0,980
10205,827,1136,103,0,884
10205,827,1147,104,0,804
10205,827,1155,105,0,736
10205,827,1165,106,0,684
10205,827,1177,107,0,684
10205,827,1185,108,0,848
10205,827,1197,109,0,820
10205,827,1207,110,0,728
10205,827,1215,111,1,4552
10205,827,1225,112,0,1008
10205,827,1235,113,0,944
10205,827,1247,114,0,844
10205,827,1257,115,0,756
10205,827,1265,116,0,680
10205,827,1277,117,0,648
10205,827,1286,118,0,604
10205,827,1297,119,0,600
10205,827,1307,120,0,604
10205,827,1315,121,1,4580
10205,827,1327,122,0,976
